Region,loan_id,channel,PartnerID,SalesManagerID,Category,principal,loan_amount,productTenure,IRR,collection_due_bucket,disbursed_date,installment_due,installment_number,emi_due_date,emi_paid_date,cibil_score,cnt_30p_last_3m_all,enq_3m,enq_6m,utilization,abb_90d,principaloutstandingamt,principalPaid,emipaidamt,avrg_amt_credit_3m_monthly
Australia,25763693,Channel-A,72,180,Nach,1228200,35000000,48,31,M0,3/30/2024,1885600,5,10/4/2024,10/4/2024,777,0,14,18,0.512064,3525100,29114100,9732500,1885600,165203600
Australia,25763693,Channel-A,72,180,Nach,1254800,35000000,48,31,M0,3/30/2024,1885600,6,11/3/2024,11/3/2024,777,0,14,18,0.512064,3525100,27859300,9732500,1885600,165203600
Australia,25763693,Channel-A,72,180,Nach,1282000,35000000,48,31,M0,3/30/2024,1885600,7,12/4/2024,12/4/2024,777,0,14,18,0.512064,3525100,26577300,9732500,1885600,165203600
Bali,25763694,Channel-A,72,180,Nach,577000,30000000,60,29,M0,3/30/2024,1457000,1,6/3/2024,6/3/2024,770,0,18,20,0.479478,189282600,29423000,4289600,1457000,993334033.7
Bali,25763694,Channel-A,72,180,Nach,588500,30000000,60,29,M1,3/30/2024,1177000,2,7/4/2024,7/13/2024,770,0,18,20,0.479478,189282600,29423000,4289600,1208000,993334033.7
Bali,25763694,Channel-A,72,180,Nach,600300,30000000,60,29,M1,3/30/2024,1177000,3,8/3/2024,8/14/2024,770,0,18,20,0.479478,189282600,28834500,4289600,1211400,993334033.7
Bali,25763694,Channel-A,72,180,Nach,612300,30000000,60,29,M1,3/30/2024,1177000,4,9/3/2024,9/6/2024,770,0,18,20,0.479478,189282600,28234200,4289600,1203900,993334033.7
Bali,25763694,Channel-A,72,180,Nach,624600,30000000,60,29,M1,3/30/2024,1177000,5,10/4/2024,10/20/2024,770,0,18,20,0.479478,189282600,27621900,4289600,1217400,993334033.7
Bali,25763694,Channel-A,72,180,Nach,637100,30000000,60,29,M1,3/30/2024,1177000,6,11/3/2024,11/7/2024,770,0,18,20,0.479478,189282600,26997300,4289600,1205100,993334033.7
Bali,25763694,Channel-A,72,180,Nach,649800,30000000,60,29,M1,3/30/2024,1177000,7,12/4/2024,12/13/2024,770,0,18,20,0.479478,189282600,26360200,4289600,1180200,993334033.7
Bali,25763694,Channel-A,72,180,Nach,662800,30000000,60,29,M1,3/30/2024,1177000,8,1/3/2025,NULL,770,0,18,20,0.479478,189282600,25710400,4289600,0,993334033.7
Bali,25763694,Channel-A,72,180,Nach,676000,30000000,60,29,NULL,3/30/2024,1177000,9,2/3/2025,NULL,770,0,18,20,0.479478,189282600,NULL,4289600,0,993334033.7
Bali,25763695,Channel-A,9,180,Nach,1634600,35000000,42,29,M1,3/30/2024,2661300,1,6/3/2024,6/8/2024,734,0,7,15,0.733486,5689300,35000000,6737100,2722700,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1667300,35000000,42,29,M1,3/30/2024,2334600,2,7/4/2024,7/22/2024,734,0,7,15,0.733486,5689300,33365400,6737100,2431600,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1700600,35000000,42,29,M1,3/30/2024,2334600,3,8/3/2024,8/9/2024,734,0,7,15,0.733486,5689300,31698100,6737100,2399700,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1734600,35000000,42,29,M1,3/30/2024,2334600,4,9/3/2024,9/26/2024,734,0,7,15,0.733486,5689300,29997500,6737100,2334600,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1769300,35000000,42,29,M1,3/30/2024,2334600,5,10/4/2024,NULL,734,0,7,15,0.733486,5689300,28262900,6737100,0,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1804700,35000000,42,29,M2,3/30/2024,2334600,6,11/3/2024,NULL,734,0,7,15,0.733486,5689300,28262900,6737100,0,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1840800,35000000,42,29,M3,3/30/2024,2334600,7,12/4/2024,NULL,734,0,7,15,0.733486,5689300,28262900,6737100,0,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1877600,35000000,42,29,M4,3/30/2024,2334600,8,1/3/2025,NULL,734,0,7,15,0.733486,5689300,28262900,6737100,0,65434885.33
Bali,25763695,Channel-A,9,180,Nach,1915200,35000000,42,29,NULL,3/30/2024,2334600,9,2/3/2025,NULL,734,0,7,15,0.733486,5689300,NULL,6737100,0,65434885.33
Sri Lanka,25763696,Channel-B,27,180,Nach,480800,25000000,60,29,M1,4/19/2024,1197500,1,6/3/2024,6/6/2024,723,0,3,11,0.89105,2000000,25000000,4126600,1218600,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,490400,25000000,60,29,M1,4/19/2024,980800,2,7/4/2024,7/10/2024,723,0,3,11,0.89105,2000000,24519200,4126600,983000,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,500200,25000000,60,29,M0,4/19/2024,980800,3,8/3/2024,8/3/2024,723,0,3,11,0.89105,2000000,23528600,4126600,980800,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,510200,25000000,60,29,M0,4/19/2024,980800,4,9/3/2024,9/3/2024,723,0,3,11,0.89105,2000000,23018400,4126600,980800,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,520400,25000000,60,29,M1,4/19/2024,980800,5,10/4/2024,10/18/2024,723,0,3,11,0.89105,2000000,23018400,4126600,980800,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,530800,25000000,60,29,M1,4/19/2024,980800,6,11/3/2024,11/16/2024,723,0,3,11,0.89105,2000000,22498000,4126600,984700,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,541500,25000000,60,29,M1,4/19/2024,980800,7,12/4/2024,12/13/2024,723,0,3,11,0.89105,2000000,21967200,4126600,983500,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,552300,25000000,60,29,M1,4/19/2024,980800,8,1/3/2025,1/10/2025,723,0,3,11,0.89105,2000000,21425700,4126600,980800,58610195
Sri Lanka,25763696,Channel-B,27,180,Nach,563300,25000000,60,29,NULL,4/19/2024,980800,9,2/3/2025,NULL,723,0,3,11,0.89105,2000000,NULL,4126600,0,58610195
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1390000,70000000,60,27,M0,4/19/2024,3229400,1,6/3/2024,6/3/2024,755,0,8,14,0.759979,22078800,68610000,11859900,3229400,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1415400,70000000,60,27,M0,4/19/2024,2673300,2,7/4/2024,7/4/2024,755,0,8,14,0.759979,22078800,68610000,11859900,2673300,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1441400,70000000,60,27,M0,4/19/2024,2673300,3,8/3/2024,8/3/2024,755,0,8,14,0.759979,22078800,67194600,11859900,2673300,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1467800,70000000,60,27,M0,4/19/2024,2673300,4,9/3/2024,9/3/2024,755,0,8,14,0.759979,22078800,65753200,11859900,2673300,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1494700,70000000,60,27,M0,4/19/2024,2673300,5,10/4/2024,10/4/2024,755,0,8,14,0.759979,22078800,64285400,11859900,2673300,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1522100,70000000,60,27,M1,4/19/2024,2673300,6,11/3/2024,11/10/2024,755,0,8,14,0.759979,22078800,62790700,11859900,2740200,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1550000,70000000,60,27,M1,4/19/2024,2673300,7,12/4/2024,12/9/2024,755,0,8,14,0.759979,22078800,61268600,11859900,2677900,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1578500,70000000,60,27,M0,4/19/2024,2673300,8,1/3/2025,1/3/2025,755,0,8,14,0.759979,22078800,59718600,11859900,2673300,384633600
Sri Lanka,25763697,Channel-A,54,180,No-Nach,1607400,70000000,60,27,NULL,4/19/2024,2673300,9,2/3/2025,NULL,755,0,8,14,0.759979,22078800,NULL,11859900,0,384633600
Sri Lanka,25763698,Channel-A,45,180,Nach,946700,30000000,48,33,M1,4/21/2024,1926700,1,6/3/2024,6/9/2024,728,0,3,11,0.984211,4281800,30000000,8221800,1930900,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,968800,30000000,48,33,M0,4/21/2024,1646700,2,7/4/2024,7/4/2024,728,0,3,11,0.984211,4281800,28084500,8221800,1646700,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,991400,30000000,48,33,M0,4/21/2024,1646700,3,8/3/2024,8/3/2024,728,0,3,11,0.984211,4281800,27093100,8221800,1646700,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,1014500,30000000,48,33,M0,4/21/2024,1646700,4,9/3/2024,9/3/2024,728,0,3,11,0.984211,4281800,26078600,8221800,1646700,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,1038200,30000000,48,33,M0,4/21/2024,1646700,5,10/4/2024,10/4/2024,728,0,3,11,0.984211,4281800,25040400,8221800,1646700,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,1062400,30000000,48,33,M0,4/21/2024,1646700,6,11/3/2024,11/3/2024,728,0,3,11,0.984211,4281800,23978000,8221800,1646700,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,1087200,30000000,48,33,M0,4/21/2024,1646700,7,12/4/2024,12/4/2024,728,0,3,11,0.984211,4281800,22890800,8221800,1646700,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,1112600,30000000,48,33,M0,4/21/2024,1646700,8,1/3/2025,1/3/2025,728,0,3,11,0.984211,4281800,21778200,8221800,1646700,31799218.67
Sri Lanka,25763698,Channel-A,45,180,Nach,1138500,30000000,48,33,NULL,4/21/2024,1646700,9,2/3/2025,NULL,728,0,3,11,0.984211,4281800,NULL,8221800,0,31799218.67
Bali,25763699,Channel-A,90,180,Nach,4035000,200000000,60,26,M0,4/19/2024,9051700,1,6/3/2024,6/3/2024,746,0,2,23,0.790371,341037700,195965000,34328000,9051700,1591999561
Bali,25763699,Channel-A,90,180,Nach,4105600,200000000,60,26,M0,4/19/2024,7535000,2,7/4/2024,7/4/2024,746,0,2,23,0.790371,341037700,191859400,34328000,7535000,1591999561
Bali,25763699,Channel-A,90,180,Nach,4177500,200000000,60,26,M0,4/19/2024,7535000,3,8/3/2024,8/3/2024,746,0,2,23,0.790371,341037700,187681900,34328000,7535000,1591999561
Bali,25763699,Channel-A,90,180,Nach,4250600,200000000,60,26,M0,4/19/2024,7535000,4,9/3/2024,9/3/2024,746,0,2,23,0.790371,341037700,183431300,34328000,7535000,1591999561
Bali,25763699,Channel-A,90,180,Nach,4325000,200000000,60,26,M0,4/19/2024,7535000,5,10/4/2024,10/4/2024,746,0,2,23,0.790371,341037700,179106300,34328000,7535000,1591999561
Bali,25763699,Channel-A,90,180,Nach,4400600,200000000,60,26,M0,4/19/2024,7535000,6,11/3/2024,11/3/2024,746,0,2,23,0.790371,341037700,174705700,34328000,7535000,1591999561
Bali,25763699,Channel-A,90,180,Nach,4477700,200000000,60,26,M0,4/19/2024,7535000,7,12/4/2024,12/4/2024,746,0,2,23,0.790371,341037700,170228000,34328000,7535000,1591999561
Bali,25763699,Channel-A,90,180,Nach,4556000,200000000,60,26,M0,4/19/2024,7535000,8,1/3/2025,1/3/2025,746,0,2,23,0.790371,341037700,165672000,34328000,7535000,1591999561
Bali,25763699,Channel-A,90,180,Nach,4635700,200000000,60,26,NULL,4/19/2024,7535000,9,2/3/2025,NULL,746,0,2,23,0.790371,341037700,NULL,34328000,0,1591999561
Sri Lanka,25773600,Channel-A,36,180,Nach,1985700,100000000,60,27,M0,4/21/2024,4552300,1,6/3/2024,6/3/2024,745,0,9,17,0.902794,6805700,98014300,16942800,4552300,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2022100,100000000,60,27,M0,4/21/2024,3819000,2,7/4/2024,7/4/2024,745,0,9,17,0.902794,6805700,95992200,16942800,3819000,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2059100,100000000,60,27,M0,4/21/2024,3819000,3,8/3/2024,8/3/2024,745,0,9,17,0.902794,6805700,93933100,16942800,3819000,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2096900,100000000,60,27,M0,4/21/2024,3819000,4,9/3/2024,9/3/2024,745,0,9,17,0.902794,6805700,91836200,16942800,3819000,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2135300,100000000,60,27,M0,4/21/2024,3819000,5,10/4/2024,10/4/2024,745,0,9,17,0.902794,6805700,89700900,16942800,3819000,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2174500,100000000,60,27,M0,4/21/2024,3819000,6,11/3/2024,11/3/2024,745,0,9,17,0.902794,6805700,87526400,16942800,3819000,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2214300,100000000,60,27,M0,4/21/2024,3819000,7,12/4/2024,12/4/2024,745,0,9,17,0.902794,6805700,85312100,16942800,3819000,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2254900,100000000,60,27,M1,4/21/2024,3819000,8,1/3/2025,1/4/2025,745,0,9,17,0.902794,6805700,83057200,16942800,3820300,139621914.3
Sri Lanka,25773600,Channel-A,36,180,Nach,2296300,100000000,60,27,NULL,4/21/2024,3819000,9,2/3/2025,NULL,745,0,9,17,0.902794,6805700,NULL,16942800,0,139621914.3
Sri Lanka,25773601,Channel-B,27,180,Nach,1412300,70000000,60,26,M0,4/21/2024,3127300,1,6/3/2024,6/3/2024,774,0,13,16,0.629944,52697500,68587700,12015300,3127300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1437000,70000000,60,26,M0,4/21/2024,2637300,2,7/4/2024,7/4/2024,774,0,13,16,0.629944,52697500,67150700,12015300,2637300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1462200,70000000,60,26,M0,4/21/2024,2637300,3,8/3/2024,8/3/2024,774,0,13,16,0.629944,52697500,65688500,12015300,2637300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1487800,70000000,60,26,M0,4/21/2024,2637300,4,9/3/2024,9/3/2024,774,0,13,16,0.629944,52697500,64200700,12015300,2637300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1513800,70000000,60,26,M0,4/21/2024,2637300,5,10/4/2024,10/4/2024,774,0,13,16,0.629944,52697500,62686900,12015300,2637300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1540300,70000000,60,26,M0,4/21/2024,2637300,6,11/3/2024,11/3/2024,774,0,13,16,0.629944,52697500,61146600,12015300,2637300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1567200,70000000,60,26,M0,4/21/2024,2637300,7,12/4/2024,12/4/2024,774,0,13,16,0.629944,52697500,59579400,12015300,2637300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1594700,70000000,60,26,M0,4/21/2024,2637300,8,1/3/2025,1/3/2025,774,0,13,16,0.629944,52697500,57984700,12015300,2637300,291061099
Sri Lanka,25773601,Channel-B,27,180,Nach,1622600,70000000,60,26,NULL,4/21/2024,2637300,9,2/3/2025,NULL,774,0,13,16,0.629944,52697500,NULL,12015300,0,291061099
Sri Lanka,25773602,Channel-A,45,180,Nach,1390000,70000000,60,27,M0,4/19/2024,3229400,1,6/3/2024,6/3/2024,752,0,1,8,0.847939,99799500,68610000,11859900,3229400,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1415400,70000000,60,27,M0,4/19/2024,2673300,2,7/4/2024,7/4/2024,752,0,1,8,0.847939,99799500,67194600,11859900,2673300,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1441400,70000000,60,27,M0,4/19/2024,2673300,3,8/3/2024,8/3/2024,752,0,1,8,0.847939,99799500,65753200,11859900,2673300,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1467800,70000000,60,27,M0,4/19/2024,2673300,4,9/3/2024,9/3/2024,752,0,1,8,0.847939,99799500,64285400,11859900,2673300,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1494700,70000000,60,27,M0,4/19/2024,2673300,5,10/4/2024,10/4/2024,752,0,1,8,0.847939,99799500,62790700,11859900,2673300,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1522100,70000000,60,27,M0,4/19/2024,2673300,6,11/3/2024,11/3/2024,752,0,1,8,0.847939,99799500,61268600,11859900,2673300,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1550000,70000000,60,27,M0,4/19/2024,2673300,7,12/4/2024,12/4/2024,752,0,1,8,0.847939,99799500,59718600,11859900,2673300,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1578500,70000000,60,27,M0,4/19/2024,2673300,8,1/3/2025,1/3/2025,752,0,1,8,0.847939,99799500,58140100,11859900,2673300,233436990
Sri Lanka,25773602,Channel-A,45,180,Nach,1607400,70000000,60,27,NULL,4/19/2024,2673300,9,2/3/2025,NULL,752,0,1,8,0.847939,99799500,NULL,11859900,0,233436990
Bali,25773603,Channel-B,27,180,Nach,577000,30000000,60,29,M0,4/21/2024,1417000,1,6/3/2024,6/3/2024,750,0,10,17,0.982855,3072800,29423000,4952400,1417000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,588500,30000000,60,29,M0,4/21/2024,1177000,2,7/4/2024,7/4/2024,750,0,10,17,0.982855,3072800,28834500,4952400,1177000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,600300,30000000,60,29,M0,4/21/2024,1177000,3,8/3/2024,8/3/2024,750,0,10,17,0.982855,3072800,28234200,4952400,1177000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,612300,30000000,60,29,M0,4/21/2024,1177000,4,9/3/2024,9/3/2024,750,0,10,17,0.982855,3072800,27621900,4952400,1177000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,624600,30000000,60,29,M0,4/21/2024,1177000,5,10/4/2024,10/4/2024,750,0,10,17,0.982855,3072800,26997300,4952400,1177000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,637100,30000000,60,29,M0,4/21/2024,1177000,6,11/3/2024,11/3/2024,750,0,10,17,0.982855,3072800,26360200,4952400,1177000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,649800,30000000,60,29,M0,4/21/2024,1177000,7,12/4/2024,12/4/2024,750,0,10,17,0.982855,3072800,25710400,4952400,1177000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,662800,30000000,60,29,M0,4/21/2024,1177000,8,1/3/2025,1/3/2025,750,0,10,17,0.982855,3072800,25047600,4952400,1177000,103180566.7
Bali,25773603,Channel-B,27,180,Nach,676000,30000000,60,29,NULL,4/21/2024,1177000,9,2/3/2025,NULL,750,0,10,17,0.982855,3072800,NULL,4952400,0,103180566.7
Sri Lanka,25773604,Channel-A,36,720,Nach,1660400,50000000,48,28,M0,4/21/2024,3002000,1,6/3/2024,6/3/2024,777,0,8,9,0.737053,19723500,48339600,14209100,3002000,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1692200,50000000,48,28,M0,4/21/2024,2618700,2,7/4/2024,7/4/2024,777,0,8,9,0.737053,19723500,46647400,14209100,2618700,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1724600,50000000,48,28,M0,4/21/2024,2618700,3,8/3/2024,8/3/2024,777,0,8,9,0.737053,19723500,44922800,14209100,2618700,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1757700,50000000,48,28,M0,4/21/2024,2618700,4,9/3/2024,9/3/2024,777,0,8,9,0.737053,19723500,43165100,14209100,2618700,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1791400,50000000,48,28,M0,4/21/2024,2618700,5,10/4/2024,10/4/2024,777,0,8,9,0.737053,19723500,41373700,14209100,2618700,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1825700,50000000,48,28,M0,4/21/2024,2618700,6,11/3/2024,11/3/2024,777,0,8,9,0.737053,19723500,39548000,14209100,2618700,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1860700,50000000,48,28,M0,4/21/2024,2618700,7,12/4/2024,12/4/2024,777,0,8,9,0.737053,19723500,37687300,14209100,2618700,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1896400,50000000,48,28,M0,4/21/2024,2618700,8,1/3/2025,1/3/2025,777,0,8,9,0.737053,19723500,35790900,14209100,2618700,31652773.67
Sri Lanka,25773604,Channel-A,36,720,Nach,1932700,50000000,48,28,NULL,4/21/2024,2618700,9,2/3/2025,NULL,777,0,8,9,0.737053,19723500,NULL,14209100,0,31652773.67
Bali,25773605,Channel-A,18,180,No-Nach,631100,20000000,48,33,M1,4/21/2024,1284500,1,6/3/2024,6/8/2024,715,0,3,8,0.829793,6154300,20000000,5481200,1314100,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,645900,20000000,48,33,M1,4/21/2024,1097800,2,7/4/2024,7/13/2024,715,0,3,8,0.829793,6154300,19368900,5481200,1132900,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,660900,20000000,48,33,M1,4/21/2024,1097800,3,8/3/2024,8/9/2024,715,0,3,8,0.829793,6154300,18723000,5481200,1130700,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,676400,20000000,48,33,M0,4/21/2024,1097800,4,9/3/2024,9/3/2024,715,0,3,8,0.829793,6154300,18062100,5481200,1097800,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,692100,20000000,48,33,M0,4/21/2024,1097800,5,10/4/2024,10/4/2024,715,0,3,8,0.829793,6154300,17385700,5481200,1097800,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,708300,20000000,48,33,M1,4/21/2024,1097800,6,11/3/2024,11/12/2024,715,0,3,8,0.829793,6154300,16693600,5481200,1137200,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,724800,20000000,48,33,M0,4/21/2024,1097800,7,12/4/2024,12/4/2024,715,0,3,8,0.829793,6154300,15985300,5481200,1097800,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,741700,20000000,48,33,M0,4/21/2024,1097800,8,1/3/2025,1/3/2025,715,0,3,8,0.829793,6154300,15260500,5481200,1097800,69276533.33
Bali,25773605,Channel-A,18,180,No-Nach,759000,20000000,48,33,NULL,4/21/2024,1097800,9,2/3/2025,NULL,715,0,3,8,0.829793,6154300,NULL,5481200,0,69276533.33
Bali,25773606,Channel-A,54,180,Nach,2071900,64000000,48,30.5,M0,4/21/2024,3975900,1,6/3/2024,6/3/2024,712,0,6,9,0.791586,6933500,61928100,17861800,3975900,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2115900,64000000,48,30.5,M0,4/21/2024,3431900,2,7/4/2024,7/4/2024,712,0,6,9,0.791586,6933500,59812200,17861800,3431900,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2160900,64000000,48,30.5,M0,4/21/2024,3431900,3,8/3/2024,8/3/2024,712,0,6,9,0.791586,6933500,57651300,17861800,3431900,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2206800,64000000,48,30.5,M1,4/21/2024,3431900,4,9/3/2024,9/16/2024,712,0,6,9,0.791586,6933500,57651300,17861800,3451400,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2253700,64000000,48,30.5,M0,4/21/2024,3431900,5,10/4/2024,10/4/2024,712,0,6,9,0.791586,6933500,53190800,17861800,3431900,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2301600,64000000,48,30.5,M1,4/21/2024,3431900,6,11/3/2024,11/13/2024,712,0,6,9,0.791586,6933500,53190800,17861800,3447900,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2350500,64000000,48,30.5,M1,4/21/2024,3431900,7,12/4/2024,12/8/2024,712,0,6,9,0.791586,6933500,50889200,17861800,3438300,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2400500,64000000,48,30.5,M1,4/21/2024,3431900,8,1/3/2025,1/12/2025,712,0,6,9,0.791586,6933500,48538700,17861800,3510800,261822866.7
Bali,25773606,Channel-A,54,180,Nach,2451500,64000000,48,30.5,NULL,4/21/2024,3431900,9,2/3/2025,NULL,712,0,6,9,0.791586,6933500,NULL,17861800,0,261822866.7
Australia,25773607,Channel-A,117,810,Nach,1610400,50000000,48,31,M0,4/21/2024,3127000,1,6/3/2024,6/3/2024,690,0,5,9,0.693686,5056700,48389600,13903400,3127000,84256937.33
Australia,25773607,Channel-A,117,810,Nach,1645300,50000000,48,31,M0,4/21/2024,2693700,2,7/4/2024,7/4/2024,690,0,5,9,0.693686,5056700,46744300,13903400,2693700,84256937.33
Australia,25773607,Channel-A,117,810,Nach,1680900,50000000,48,31,M0,4/21/2024,2693700,3,8/3/2024,8/3/2024,690,0,5,9,0.693686,5056700,45063400,13903400,2693700,84256937.33
Australia,25773607,Channel-A,117,810,Nach,1717300,50000000,48,31,M0,4/21/2024,2693700,4,9/3/2024,9/3/2024,690,0,5,9,0.693686,5056700,43346100,13903400,2693700,84256937.33
Australia,25773607,Channel-A,117,810,Nach,1754500,50000000,48,31,M0,4/21/2024,2693700,5,10/4/2024,10/4/2024,690,0,5,9,0.693686,5056700,41591600,13903400,2693700,84256937.33
Australia,25773607,Channel-A,117,810,Nach,1792500,50000000,48,31,M0,4/21/2024,2693700,6,11/3/2024,11/3/2024,690,0,5,9,0.693686,5056700,39799100,13903400,2693700,84256937.33
Australia,25773607,Channel-A,117,810,Nach,1831400,50000000,48,31,M0,4/21/2024,2693700,7,12/4/2024,12/4/2024,690,0,5,9,0.693686,5056700,37967700,13903400,2693700,84256937.33
Sri Lanka,25773608,Channel-A,36,180,Nach,2017500,100000000,60,26,M0,3/31/2024,4234200,1,6/3/2024,6/3/2024,741,0,20,23,0.582574,26452400,97982500,17163900,4234200,144263643
